"STD_YYYY"|"RN_INST"|"INST_CLSFC_CD"|"SGG_INST"|"DISP_SUBJ_TYPE"|"CNT_DR_TOT"|"CNT_NRS_TOT"|"CNT_BED_INP"|"CNT_BED_OP"|"CNT_BED_ER"
2006|294080|8|26380||0|0|0|0|0
2006|163890|8|26380||0|0|0|0|0
2006|802847|8|26380||0|0|0|0|0
2006|664956|8|26380||0|0|0|0|0
2006|470619|8|26380||0|0|0|0|0
2006|428921|8|26380||0|0|0|0|0
2006|524633|8|26380||0|0|0|0|0
2006|167338|8|26380||0|0|0|0|0
2006|723942|8|26380||0|0|0|0|0
2006|849234|8|26380||0|0|0|0|0
2006|114495|8|26380||0|0|0|0|0
2006|168945|8|26380||0|0|0|0|0
2006|263909|8|26380||0|0|0|0|0
2006|570717|8|26380||0|0|0|0|0
2006|136856|8|26380||0|0|0|0|0
2006|581671|8|26380||0|0|0|0|0
2006|311438|8|26380||0|0|0|0|0
2006|682061|8|26380||0|0|0|0|0
2006|703586|8|26380||0|0|0|0|0
2006|752582|8|26380||0|0|0|0|0
2006|535059|8|26380||0|0|0|0|0
2006|613344|8|26380||0|0|0|0|0
2006|717063|8|26380||0|0|0|0|0
2006|599019|8|26380||0|0|0|0|0
2006|224234|8|26380||0|0|0|0|0
2006|983131|8|26380||0|0|0|0|0
2006|449524|8|26380||0|0|0|0|0
2006|603753|8|26380||0|0|0|0|0
2006|495641|8|26380||0|0|0|0|0
2006|803439|8|26380||0|0|0|0|0
2006|574105|8|26380||0|0|0|0|0
2006|773949|8|26380||0|0|0|0|0
2006|219740|8|26380||0|0|0|0|0
2006|472608|8|26380||0|0|0|0|0
2006|288786|8|26380||0|0|0|0|0
2006|967739|8|26380||0|0|0|0|0
2006|564341|8|26380||0|0|0|0|0
2006|924962|8|26380||0|0|0|0|0
2006|133236|8|26380||0|0|0|0|0
2006|792914|8|26380||0|0|0|0|0
2006|834300|8|26380||0|0|0|0|0
2006|515438|8|26380||0|0|0|0|0
2006|100554|8|26380||0|0|0|0|0
2006|563436|8|26380||0|0|0|0|0
2006|924636|8|26380||0|0|0|0|0
2006|319981|8|26380||0|0|0|0|0
2006|875247|8|26380||0|0|0|0|0
2006|999108|8|11320||0|0|0|0|0
2006|418457|8|11320||0|0|0|0|0
2006|671483|8|11320||0|0|0|0|0
2006|492769|8|11320||0|0|0|0|0
2006|337194|8|11320||0|0|0|0|0
2006|747274|8|11320||0|0|0|0|0
2006|509349|8|11320||0|0|0|0|0
2006|422621|8|11320||0|0|0|0|0
2006|140170|8|11320||0|0|0|0|0
2006|711120|8|11320||0|0|0|0|0
2006|697548|8|11320||0|0|0|0|0
2006|824123|8|11320||0|0|0|0|0
2006|138382|8|11320||0|0|0|0|0
2006|298518|8|11320||0|0|0|0|0
2006|312142|8|11320||0|0|0|0|0
2006|584006|8|11320||0|0|0|0|0
2006|868458|8|11320||0|0|0|0|0
2006|187943|8|11320||0|0|0|0|0
2006|943078|8|11320||0|0|0|0|0
2006|410627|8|11320||0|0|0|0|0
2006|591208|8|11320||0|0|0|0|0
2006|730078|8|11320||0|0|0|0|0
2006|834836|8|11320||0|0|0|0|0
2006|687611|8|11320||0|0|0|0|0
2006|984320|8|11320||0|0|0|0|0
2006|539136|8|11320||0|0|0|0|0
2006|405879|8|11320||0|0|0|0|0
2006|165657|8|11320||0|0|0|0|0
2006|879913|8|11320||0|0|0|0|0
2006|395583|8|11320||0|0|0|0|0
2006|589378|8|11320||0|0|0|0|0
2006|375932|8|11320||0|0|0|0|0
2006|433377|8|11320||0|0|0|0|0
2006|172990|8|11320||0|0|0|0|0
2006|169478|8|11320||0|0|0|0|0
2006|788081|8|11320||0|0|0|0|0
2006|309920|8|11320||0|0|0|0|0
2006|354384|8|11320||0|0|0|0|0
2006|783830|8|11320||0|0|0|0|0
2006|264476|8|11320||0|0|0|0|0
2006|589779|8|11320||0|0|0|0|0
2006|466116|8|11320||0|0|0|0|0
2006|375002|8|11320||0|0|0|0|0
2006|991056|8|11320||0|0|0|0|0
2006|101355|8|28260||0|0|0|0|0
2006|648061|8|28260||0|0|0|0|0
2006|841701|8|28260||0|0|0|0|0
2006|782925|8|28260||0|0|0|0|0
2006|865357|8|28260||0|0|0|0|0
2006|770996|8|28260||0|0|0|0|0
2006|791277|8|28260||0|0|0|0|0
2006|623762|8|28260||0|0|0|0|0
2006|650517|8|28260||0|0|0|0|0
2006|459436|8|28260||0|0|0|0|0
2006|801805|8|28260||0|0|0|0|0
2006|790548|8|28260||0|0|0|0|0
2006|516209|8|28260||0|0|0|0|0
2006|751316|8|28260||0|0|0|0|0
2006|375216|8|28260||0|0|0|0|0
2006|998248|8|28260||0|0|0|0|0
2006|737164|8|28260||0|0|0|0|0
2006|178878|8|28260||0|0|0|0|0
2006|975571|8|28260||0|0|0|0|0
2006|898993|8|28260||0|0|0|0|0
2006|494744|8|28260||0|0|0|0|0
2006|765115|8|28260||0|0|0|0|0
2006|975668|8|28260||0|0|0|0|0
2006|645655|8|28260||0|0|0|0|0
2006|159530|8|28260||0|0|0|0|0
2006|719023|8|28260||0|0|0|0|0
2006|606175|8|28260||0|0|0|0|0
2006|153602|8|28260||0|0|0|0|0
2006|901061|8|28260||0|0|0|0|0
2006|649735|8|28260||0|0|0|0|0
2006|428978|8|28260||0|0|0|0|0
2006|668488|8|28260||0|0|0|0|0
2006|369338|8|28260||0|0|0|0|0
2006|239765|8|28260||0|0|0|0|0
2006|725081|8|28260||0|0|0|0|0
2006|348658|8|28260||0|0|0|0|0
2006|995983|8|28260||0|0|0|0|0
2006|849464|8|28260||0|0|0|0|0
2006|518268|8|28260||0|0|0|0|0
2006|617483|8|28260||0|0|0|0|0
2006|380835|8|28260||0|0|0|0|0
2006|976542|8|28260||0|0|0|0|0
2006|680258|8|28260||0|0|0|0|0
2006|851834|8|28260||0|0|0|0|0
2006|400494|8|28260||0|0|0|0|0
2006|640993|8|28260||0|0|0|0|0
2006|223522|8|28260||0|0|0|0|0
2006|429745|8|28260||0|0|0|0|0
2006|598651|8|28260||0|0|0|0|0
2006|712678|8|42130||0|0|0|0|0
2006|664755|8|42130||0|0|0|0|0
2006|568741|8|42130||0|0|0|0|0
2006|736680|8|42130||0|0|0|0|0
2006|523900|8|42130||0|0|0|0|0
2006|206862|8|42130||0|0|0|0|0
2006|111921|8|42130||0|0|0|0|0
2006|898481|8|42130||0|0|0|0|0
2006|286547|8|42130||0|0|0|0|0
2006|738491|8|42130||0|0|0|0|0
2006|289536|8|42130||0|0|0|0|0
2006|254974|8|42130||0|0|0|0|0
2006|414603|8|42130||0|0|0|0|0
2006|658088|8|42130||0|0|0|0|0
2006|689435|8|42130||0|0|0|0|0
2006|590355|8|42130||0|0|0|0|0
2006|339336|8|42130||0|0|0|0|0
2006|326400|8|42130||0|0|0|0|0
2006|390696|8|42130||0|0|0|0|0
2006|714431|8|42130||0|0|0|0|0
2006|401324|8|42130||0|0|0|0|0
2006|946842|8|42130||0|0|0|0|0
2006|171887|8|42130||0|0|0|0|0
2006|130971|8|42130||0|0|0|0|0
2006|264710|8|42130||0|0|0|0|0
2006|422286|8|42130||0|0|0|0|0
2006|197998|8|42130||0|0|0|0|0
2006|635170|8|41390||0|0|0|0|0
2006|989939|8|41390||0|0|0|0|0
2006|720127|8|41390||0|0|0|0|0
2006|588215|8|41390||0|0|0|0|0
2006|277816|8|41390||0|0|0|0|0
2006|595839|8|41390||0|0|0|0|0
2006|379205|8|41390||0|0|0|0|0
2006|882669|8|41390||0|0|0|0|0
2006|223414|8|41390||0|0|0|0|0
2006|305821|8|41390||0|0|0|0|0
2006|274855|8|41390||0|0|0|0|0
2006|295076|8|41390||0|0|0|0|0
2006|947786|8|41390||0|0|0|0|0
2006|452962|8|41390||0|0|0|0|0
2006|559356|8|41390||0|0|0|0|0
2006|193972|8|41390||0|0|0|0|0
2006|724931|8|41390||0|0|0|0|0
2006|747476|8|41390||0|0|0|0|0
2006|938927|8|41390||0|0|0|0|0
2006|727475|8|41390||0|0|0|0|0
2006|943241|8|41390||0|0|0|0|0
2006|182135|8|41390||0|0|0|0|0
2006|615575|8|41390||0|0|0|0|0
2006|712672|8|41390||0|0|0|0|0
2006|310149|8|41390||0|0|0|0|0
2006|142398|8|41390||0|0|0|0|0
2006|113196|8|41390||0|0|0|0|0
2006|827828|8|41390||0|0|0|0|0
2006|140367|8|41390||0|0|0|0|0
2006|127543|8|41390||0|0|0|0|0
2006|888114|8|45113||0|0|0|0|0
2006|317169|8|45113||0|0|0|0|0
2006|939055|8|45113||0|0|0|0|0
2006|133176|8|45113||0|0|0|0|0
2006|559392|8|45113||0|0|0|0|0
2006|315705|8|45113||0|0|0|0|0
2006|200253|8|45113||0|0|0|0|0
2006|192991|8|45113||0|0|0|0|0
2006|944376|8|45113||0|0|0|0|0
2006|864835|8|45113||0|0|0|0|0
2006|539695|8|45113||0|0|0|0|0
2006|359399|8|45113||0|0|0|0|0
2006|990749|8|45113||0|0|0|0|0
2006|318075|8|45113||0|0|0|0|0
2006|515569|8|45113||0|0|0|0|0
2006|824501|8|45113||0|0|0|0|0
2006|133579|8|45113||0|0|0|0|0
2006|484497|8|45113||0|0|0|0|0
2006|427549|8|45113||0|0|0|0|0
2006|222930|8|45113||0|0|0|0|0
2006|555698|8|45113||0|0|0|0|0
2006|728854|8|45113||0|0|0|0|0
2006|739777|8|45113||0|0|0|0|0
2006|442581|8|45113||0|0|0|0|0
2006|979833|8|45113||0|0|0|0|0
2006|945171|8|45113||0|0|0|0|0
2006|585192|8|45113||0|0|0|0|0
2006|839900|8|45113||0|0|0|0|0
2006|858021|8|45113||0|0|0|0|0
2006|603264|8|45113||0|0|0|0|0
2006|930399|8|45113||0|0|0|0|0
2006|236981|8|45113||0|0|0|0|0
2006|543253|8|45113||0|0|0|0|0
2006|355509|8|45113||0|0|0|0|0
2006|959368|8|45113||0|0|0|0|0
2006|596539|8|45113||0|0|0|0|0
2006|830274|8|45113||0|0|0|0|0
2006|636811|8|45113||0|0|0|0|0
2006|236376|8|45113||0|0|0|0|0
2006|177839|8|45113||0|0|0|0|0
2006|889593|8|45113||0|0|0|0|0
2006|881286|8|45113||0|0|0|0|0
2006|777877|8|41210||0|0|0|0|0
2006|408114|8|41210||0|0|0|0|0
2006|846600|8|41210||0|0|0|0|0
2006|609574|8|41210||0|0|0|0|0
2006|634358|8|41210||0|0|0|0|0
2006|292662|8|41210||0|0|0|0|0
2006|502768|8|41210||0|0|0|0|0
2006|433208|8|41210||0|0|0|0|0
2006|445376|8|41210||0|0|0|0|0
2006|208722|8|41210||0|0|0|0|0
2006|240443|8|41210||0|0|0|0|0
2006|293959|8|41210||0|0|0|0|0
2006|859451|8|41210||0|0|0|0|0
2006|466926|8|41210||0|0|0|0|0
2006|383071|8|41210||0|0|0|0|0
2006|352646|8|41210||0|0|0|0|0
2006|725484|8|41210||0|0|0|0|0
2006|379706|8|41210||0|0|0|0|0
2006|170776|8|41210||0|0|0|0|0
2006|506267|8|41210||0|0|0|0|0
2006|573071|8|41210||0|0|0|0|0
2006|369817|8|41210||0|0|0|0|0
2006|482921|8|41210||0|0|0|0|0
2006|472395|8|41210||0|0|0|0|0
2006|282253|8|41210||0|0|0|0|0
2006|306395|8|41210||0|0|0|0|0
2006|884117|8|41210||0|0|0|0|0
2006|881461|8|41210||0|0|0|0|0
2006|155844|8|41210||0|0|0|0|0
2006|157857|8|41210||0|0|0|0|0
2006|660976|8|41210||0|0|0|0|0
2006|591274|8|41210||0|0|0|0|0
2006|468259|8|41210||0|0|0|0|0
2006|470634|8|41210||0|0|0|0|0
2006|164660|8|41210||0|0|0|0|0
2006|960803|8|41210||0|0|0|0|0
2006|521134|8|41210||0|0|0|0|0
2006|855287|8|41210||0|0|0|0|0
2006|516867|8|41210||0|0|0|0|0
2006|132228|8|41210||0|0|0|0|0
2006|990374|8|41210||0|0|0|0|0
2006|485627|8|41210||0|0|0|0|0
2006|897356|8|41210||0|0|0|0|0
2006|464998|8|41210||0|0|0|0|0
2006|972454|8|29200||0|0|0|0|0
2006|209454|8|29200||0|0|0|0|0
2006|886669|8|29200||0|0|0|0|0
2006|774017|8|29200||0|0|0|0|0
2006|228689|8|29200||0|0|0|0|0
2006|439655|8|29200||0|0|0|0|0
2006|172634|8|29200||0|0|0|0|0
2006|321900|8|29200||0|0|0|0|0
2006|480798|8|29200||0|0|0|0|0
2006|886842|8|29200||0|0|0|0|0
2006|218424|8|29200||0|0|0|0|0
2006|495497|8|29200||0|0|0|0|0
2006|315589|8|29200||0|0|0|0|0
2006|758467|8|29200||0|0|0|0|0
2006|404814|8|29200||0|0|0|0|0
2006|745662|8|29200||0|0|0|0|0
2006|918798|8|29200||0|0|0|0|0
2006|519371|8|29200||0|0|0|0|0
2006|889221|8|29200||0|0|0|0|0
2006|589120|8|29200||0|0|0|0|0
2006|879291|8|29200||0|0|0|0|0
2006|102275|8|29200||0|0|0|0|0
2006|152149|8|11170||0|0|0|0|0
2006|998761|8|11170||0|0|0|0|0
2006|676507|8|11170||0|0|0|0|0
2006|857703|8|29200||0|0|0|0|0
2006|564508|8|29200||0|0|0|0|0
2006|596746|8|11170||0|0|0|0|0
2006|340200|8|11170||0|0|0|0|0
2006|918293|8|29200||0|0|0|0|0
2006|484544|8|29200||0|0|0|0|0
2006|231814|8|11170||0|0|0|0|0
2006|748466|8|11170||0|0|0|0|0
2006|970426|8|29200||0|0|0|0|0
2006|680073|8|29200||0|0|0|0|0
2006|641253|8|11170||0|0|0|0|0
2006|414746|8|11170||0|0|0|0|0
2006|167177|8|11170||0|0|0|0|0
2006|643866|8|29200||0|0|0|0|0
2006|848647|8|11170||0|0|0|0|0
2006|119110|8|11170||0|0|0|0|0
2006|649126|8|29200||0|0|0|0|0
2006|276097|8|29200||0|0|0|0|0
2006|795997|8|11170||0|0|0|0|0
2006|291655|8|29200||0|0|0|0|0
2006|523350|8|29200||0|0|0|0|0
2006|743378|8|11170||0|0|0|0|0
2006|549515|8|29200||0|0|0|0|0
2006|568933|8|11170||0|0|0|0|0
2006|451847|8|11170||0|0|0|0|0
2006|904982|8|29200||0|0|0|0|0
2006|518103|8|11170||0|0|0|0|0
2006|352997|8|11170||0|0|0|0|0
2006|863422|8|11545||0|0|0|0|0
2006|237767|8|11545||0|0|0|0|0
2006|969623|8|11545||0|0|0|0|0
2006|776632|8|11545||0|0|0|0|0
2006|193144|8|11545||0|0|0|0|0
2006|998317|8|11545||0|0|0|0|0
2006|905754|8|11545||0|0|0|0|0
2006|330839|8|11545||0|0|0|0|0
2006|936474|8|11545||0|0|0|0|0
2006|258913|8|11545||0|0|0|0|0
2006|688389|8|11545||0|0|0|0|0
2006|679930|8|11545||0|0|0|0|0
2006|943101|8|11545||0|0|0|0|0
2006|245952|8|11545||0|0|0|0|0
2006|722841|8|11545||0|0|0|0|0
2006|213606|8|11545||0|0|0|0|0
2006|166334|8|11545||0|0|0|0|0
2006|500033|8|11545||0|0|0|0|0
2006|337328|8|30110||0|0|0|0|0
2006|733166|8|11545||0|0|0|0|0
2006|481682|8|11545||0|0|0|0|0
2006|408689|8|11545||0|0|0|0|0
2006|985932|8|11545||0|0|0|0|0
2006|884474|8|11545||0|0|0|0|0
2006|179874|8|11545||0|0|0|0|0
2006|716654|8|11545||0|0|0|0|0
2006|566969|8|11545||0|0|0|0|0
2006|495586|8|11545||0|0|0|0|0
2006|325891|8|30110||0|0|0|0|0
2006|731414|8|30110||0|0|0|0|0
2006|222604|8|30110||0|0|0|0|0
2006|663661|8|30110||0|0|0|0|0
2006|169981|8|30110||0|0|0|0|0
2006|999619|8|30110||0|0|0|0|0
2006|610366|8|30110||0|0|0|0|0
2006|505754|8|30110||0|0|0|0|0
2006|503367|8|30110||0|0|0|0|0
2006|689434|8|30110||0|0|0|0|0
2006|908232|8|30110||0|0|0|0|0
2006|123038|8|30110||0|0|0|0|0
2006|434749|8|30110||0|0|0|0|0
2006|572391|8|30110||0|0|0|0|0
2006|562128|8|30110||0|0|0|0|0
2006|130169|8|30110||0|0|0|0|0
2006|663197|8|30110||0|0|0|0|0
2006|411609|8|30110||0|0|0|0|0
2006|990197|8|30110||0|0|0|0|0
2006|943528|8|30110||0|0|0|0|0
2006|202088|8|30110||0|0|0|0|0
2006|178812|8|30110||0|0|0|0|0
2006|474682|8|30110||0|0|0|0|0
2006|793373|8|30110||0|0|0|0|0
2006|545825|8|30110||0|0|0|0|0
2006|648033|8|30110||0|0|0|0|0
2006|485028|8|30110||0|0|0|0|0
2006|245187|8|30110||0|0|0|0|0
2006|687822|8|30110||0|0|0|0|0
2006|601414|8|30110||0|0|0|0|0
2006|667295|8|30110||0|0|0|0|0
2006|400447|8|30110||0|0|0|0|0
2006|785539|8|30110||0|0|0|0|0
2006|530082|8|30110||0|0|0|0|0
2006|430519|8|30110||0|0|0|0|0
2006|565632|8|30110||0|0|0|0|0
2006|514158|8|30110||0|0|0|0|0
2006|831811|8|30110||0|0|0|0|0
2006|358692|8|30110||0|0|0|0|0
2006|990976|8|30110||0|0|0|0|0
2006|986438|8|30110||0|0|0|0|0
2006|735721|8|30110||0|0|0|0|0
2006|272323|8|48170||0|0|0|0|0
2006|249480|8|48170||0|0|0|0|0
2006|752231|8|48170||0|0|0|0|0
2006|681529|8|48170||0|0|0|0|0
2006|793231|8|48170||0|0|0|0|0
2006|227957|8|48170||0|0|0|0|0
2006|715221|8|48170||0|0|0|0|0
2006|287606|8|48170||0|0|0|0|0
2006|663980|8|48170||0|0|0|0|0
2006|135392|8|48170||0|0|0|0|0
2006|560749|8|48170||0|0|0|0|0
2006|909399|8|48170||0|0|0|0|0
2006|170504|8|48170||0|0|0|0|0
2006|774436|8|48170||0|0|0|0|0
2006|159637|8|48170||0|0|0|0|0
2006|918410|8|48170||0|0|0|0|0
2006|172094|8|48170||0|0|0|0|0
2006|294444|8|48170||0|0|0|0|0
2006|334405|8|48170||0|0|0|0|0
2006|672630|8|48170||0|0|0|0|0
2006|804632|8|48170||0|0|0|0|0
2006|662234|8|48170||0|0|0|0|0
2006|116232|8|48170||0|0|0|0|0
2006|466473|8|48170||0|0|0|0|0
2006|794649|8|48170||0|0|0|0|0
2006|758274|8|48170||0|0|0|0|0
2006|135759|8|48170||0|0|0|0|0
2006|691144|8|48170||0|0|0|0|0
2006|952089|8|48170||0|0|0|0|0
2006|616033|8|48170||0|0|0|0|0
2006|929145|8|48170||0|0|0|0|0
2006|794766|8|48170||0|0|0|0|0
2006|388054|8|48170||0|0|0|0|0
2006|832076|8|48170||0|0|0|0|0
2006|588063|8|48170||0|0|0|0|0
2006|242314|8|48170||0|0|0|0|0
2006|840896|8|48170||0|0|0|0|0
2006|612855|8|48170||0|0|0|0|0
2006|541587|8|48170||0|0|0|0|0
2006|202228|8|48170||0|0|0|0|0
2006|894580|8|48170||0|0|0|0|0
2006|451683|8|48170||0|0|0|0|0
2006|619972|8|48170||0|0|0|0|0
2006|204155|8|48170||0|0|0|0|0
2006|217058|8|48170||0|0|0|0|0
2006|971227|8|48170||0|0|0|0|0
2006|205165|8|48170||0|0|0|0|0
2006|189368|8|48170||0|0|0|0|0
2006|666393|8|48170||0|0|0|0|0
2006|183724|8|48170||0|0|0|0|0
2006|201539|8|48170||0|0|0|0|0
2006|455492|8|29140||0|0|0|0|0
2006|634218|8|29140||0|0|0|0|0
2006|184389|8|29140||0|0|0|0|0
2006|804800|8|29140||0|0|0|0|0
2006|947036|8|29140||0|0|0|0|0
2006|481166|8|29140||0|0|0|0|0
2006|976606|8|29140||0|0|0|0|0
2006|489978|8|29140||0|0|0|0|0
2006|179305|8|29140||0|0|0|0|0
2006|418901|8|29140||0|0|0|0|0
2006|593595|8|29140||0|0|0|0|0
2006|152256|8|29140||0|0|0|0|0
2006|115315|8|29140||0|0|0|0|0
2006|349986|8|29140||0|0|0|0|0
2006|612085|8|29140||0|0|0|0|0
2006|799045|8|29140||0|0|0|0|0
2006|116733|8|29140||0|0|0|0|0
2006|849069|8|29140||0|0|0|0|0
2006|566062|8|29140||0|0|0|0|0
2006|454313|8|29140||0|0|0|0|0
2006|107312|8|29140||0|0|0|0|0
2006|644159|8|29140||0|0|0|0|0
2006|340005|8|29140||0|0|0|0|0
2006|607018|8|27110||0|0|0|0|0
2006|133635|8|27110||0|0|0|0|0
2006|480414|8|27110||0|0|0|0|0
2006|826267|8|27110||0|0|0|0|0
2006|602813|8|27110||0|0|0|0|0
2006|790609|8|27110||0|0|0|0|0
2006|283714|8|27110||0|0|0|0|0
2006|670341|8|27110||0|0|0|0|0
2006|611772|8|27110||0|0|0|0|0
2006|515007|8|27110||0|0|0|0|0
2006|769945|8|27110||0|0|0|0|0
2006|142945|8|27110||0|0|0|0|0
2006|785029|8|27110||0|0|0|0|0
2006|788229|8|27110||0|0|0|0|0
2006|473007|8|27110||0|0|0|0|0
2006|583213|8|27110||0|0|0|0|0
2006|108061|8|27110||0|0|0|0|0
2006|715217|8|27110||0|0|0|0|0
2006|172402|8|27110||0|0|0|0|0
2006|151304|8|27110||0|0|0|0|0
2006|776657|8|27110||0|0|0|0|0
2006|801340|8|27110||0|0|0|0|0
2006|461525|8|27110||0|0|0|0|0
2006|401172|8|27110||0|0|0|0|0
2006|494014|8|27110||0|0|0|0|0
2006|948178|8|27110||0|0|0|0|0
2006|298091|8|27110||0|0|0|0|0
2006|882952|8|27110||0|0|0|0|0
2006|117425|8|41480||0|0|0|0|0
2006|869202|8|41480||0|0|0|0|0
2006|795492|8|41480||0|0|0|0|0
2006|804001|8|41480||0|0|0|0|0
2006|782553|8|41480||0|0|0|0|0
2006|102023|8|41480||0|0|0|0|0
2006|424793|8|41480||0|0|0|0|0
2006|139270|8|41480||0|0|0|0|0
2006|440793|8|41480||0|0|0|0|0
2006|222021|8|41480||0|0|0|0|0
2006|581350|8|41480||0|0|0|0|0
2006|333581|8|41480||0|0|0|0|0
2006|179076|8|41480||0|0|0|0|0
2006|567765|8|41480||0|0|0|0|0
2006|902886|8|41480||0|0|0|0|0
2006|168142|8|41480||0|0|0|0|0
2006|850785|8|41480||0|0|0|0|0
2006|283348|8|41480||0|0|0|0|0
2006|612385|8|41480||0|0|0|0|0
2006|258700|8|41480||0|0|0|0|0
2006|340227|8|41480||0|0|0|0|0
2006|768394|8|41480||0|0|0|0|0
2006|212766|8|41480||0|0|0|0|0
2006|173793|8|41480||0|0|0|0|0
2006|469435|8|41480||0|0|0|0|0
2006|997679|8|46110||0|0|0|0|0
2006|780799|8|46110||0|0|0|0|0
2006|930179|8|46110||0|0|0|0|0
2006|348465|8|46110||0|0|0|0|0
2006|921520|8|46110||0|0|0|0|0
2006|766019|8|46110||0|0|0|0|0
2006|262047|8|46110||0|0|0|0|0
2006|869506|8|46110||0|0|0|0|0
2006|322695|8|46110||0|0|0|0|0
2006|132810|8|46110||0|0|0|0|0
2006|595986|8|46110||0|0|0|0|0
2006|104062|8|46110||0|0|0|0|0
2006|599198|8|46110||0|0|0|0|0
2006|403859|8|46110||0|0|0|0|0
2006|842461|8|46110||0|0|0|0|0
2006|564331|8|46110||0|0|0|0|0
2006|116064|8|46110||0|0|0|0|0
2006|246013|8|46110||0|0|0|0|0
2006|321318|8|46110||0|0|0|0|0
2006|482040|8|46110||0|0|0|0|0
2006|253759|8|46110||0|0|0|0|0
2006|922601|8|46110||0|0|0|0|0
2006|121697|8|46110||0|0|0|0|0
2006|174496|8|46110||0|0|0|0|0
2006|692941|8|46110||0|0|0|0|0
2006|828287|8|46110||0|0|0|0|0
2006|482863|8|46110||0|0|0|0|0
2006|295880|8|46110||0|0|0|0|0
2006|492061|8|46110||0|0|0|0|0
2006|172449|8|46110||0|0|0|0|0
2006|344712|8|46110||0|0|0|0|0
2006|211309|8|46110||0|0|0|0|0
2006|943108|8|46110||0|0|0|0|0
2006|264706|8|46110||0|0|0|0|0
2006|301907|8|45130||0|0|0|0|0
2006|723666|8|45130||0|0|0|0|0
2006|793294|8|45130||0|0|0|0|0
2006|759726|8|45130||0|0|0|0|0
2006|634224|8|41133||0|0|0|0|0
2006|861594|8|45130||0|0|0|0|0
2006|322645|8|45130||0|0|0|0|0
2006|451772|8|45130||0|0|0|0|0
2006|893028|8|41133||0|0|0|0|0
2006|406699|8|45130||0|0|0|0|0
2006|878113|8|41133||0|0|0|0|0
2006|753764|8|45130||0|0|0|0|0
2006|543625|8|45130||0|0|0|0|0
2006|916820|8|45130||0|0|0|0|0
2006|173727|8|41133||0|0|0|0|0
2006|533627|8|45130||0|0|0|0|0
2006|738246|8|41133||0|0|0|0|0
2006|109644|8|41133||0|0|0|0|0
2006|485133|8|41133||0|0|0|0|0
2006|826442|8|41133||0|0|0|0|0
2006|263720|8|41133||0|0|0|0|0
2006|334780|8|41133||0|0|0|0|0
2006|324991|8|45130||0|0|0|0|0
2006|862563|8|45130||0|0|0|0|0
2006|498828|8|41133||0|0|0|0|0
2006|690743|8|41133||0|0|0|0|0
2006|828549|8|45130||0|0|0|0|0
2006|682251|8|45130||0|0|0|0|0
2006|543321|8|45130||0|0|0|0|0
2006|934294|8|41133||0|0|0|0|0
2006|191638|8|45130||0|0|0|0|0
2006|471266|8|45130||0|0|0|0|0
2006|719690|8|41133||0|0|0|0|0
2006|598710|8|45130||0|0|0|0|0
2006|551000|8|45130||0|0|0|0|0
2006|981688|8|41133||0|0|0|0|0
2006|704485|8|41133||0|0|0|0|0
2006|358843|8|41133||0|0|0|0|0
2006|731990|8|45130||0|0|0|0|0
2006|819173|8|45130||0|0|0|0|0
2006|651542|8|45130||0|0|0|0|0
2006|833805|8|45130||0|0|0|0|0
2006|139583|8|45130||0|0|0|0|0
2006|167766|8|41133||0|0|0|0|0
2006|264598|8|45130||0|0|0|0|0
2006|416115|8|45130||0|0|0|0|0
2006|689549|8|45130||0|0|0|0|0
2006|137781|8|45130||0|0|0|0|0
2006|471007|8|45130||0|0|0|0|0
2006|186304|8|41133||0|0|0|0|0
2006|617373|8|41133||0|0|0|0|0
2006|539202|8|45130||0|0|0|0|0
2006|220511|8|45130||0|0|0|0|0
2006|343863|8|45130||0|0|0|0|0
2006|963131|8|45130||0|0|0|0|0
2006|354886|8|41133||0|0|0|0|0
2006|801767|8|45130||0|0|0|0|0
2006|826864|8|47113||0|0|0|0|0
2006|573320|8|47113||0|0|0|0|0
2006|989245|8|47113||0|0|0|0|0
2006|350874|8|47113||0|0|0|0|0
2006|156252|8|47113||0|0|0|0|0
2006|568533|8|47113||0|0|0|0|0
2006|957523|8|47113||0|0|0|0|0
2006|608513|8|47113||0|0|0|0|0
2006|121100|8|47113||0|0|0|0|0
2006|376073|8|47113||0|0|0|0|0
2006|405570|8|47113||0|0|0|0|0
2006|846161|8|47113||0|0|0|0|0
2006|406590|8|47113||0|0|0|0|0
2006|730591|8|47113||0|0|0|0|0
2006|268351|8|47113||0|0|0|0|0
2006|656412|8|47113||0|0|0|0|0
2006|750033|8|47113||0|0|0|0|0
2006|114961|8|47113||0|0|0|0|0
2006|631983|8|47113||0|0|0|0|0
2006|744716|8|47113||0|0|0|0|0
2006|184916|8|47113||0|0|0|0|0
2006|607254|8|27170||0|0|0|0|0
2006|433828|8|47113||0|0|0|0|0
2006|876830|8|47113||0|0|0|0|0
2006|683399|8|47113||0|0|0|0|0
2006|507100|8|27170||0|0|0|0|0
2006|203348|8|27170||0|0|0|0|0
2006|155507|8|27170||0|0|0|0|0
2006|978467|8|47113||0|0|0|0|0
2006|799028|8|27170||0|0|0|0|0
2006|666387|8|47113||0|0|0|0|0
2006|205285|8|27170||0|0|0|0|0
2006|360212|8|27170||0|0|0|0|0
2006|805196|8|27170||0|0|0|0|0
2006|999605|8|27170||0|0|0|0|0
2006|980233|8|27170||0|0|0|0|0
